Id,Widespread mask usage (over 75%),Confirmed case isolation,Contact isolation,Gatherings limited to,Some businesses suspended,Many businesses suspended,Schools and universities closed,Social distancing advised,Staying home advised,Test number (order of magnitude),General curfew,Country,Date
376,0,0,0,0,0,0,0,0,0,0,0,Romania,2019-12-21
377,0,0,0,0,0,0,0,0,0,0,0,France,2019-12-21
378,0,0,0,0,0,0,0,0,0,0,0,Portugal,2019-12-21
379,0,0,0,0,0,0,0,0,0,0,0,Spain,2019-12-21
380,0,0,0,0,0,0,0,0,0,0,0,Belgium,2019-12-21
381,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2019-12-21
382,0,0,0,0,0,0,0,0,0,0,0,Albania,2019-12-21
383,0,0,0,0,0,0,0,0,0,0,0,Andorra,2019-12-21
384,0,0,0,0,0,0,0,0,0,0,0,Azerbaijan,2019-12-21
385,0,0,0,0,0,0,0,0,0,0,0,Belarus,2019-12-21
386,0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,2019-12-21
387,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,2019-12-21
388,0,0,0,0,0,0,0,0,0,0,0,Denmark,2019-12-21
389,0,0,0,0,0,0,0,0,0,0,0,Estonia,2019-12-21
390,0,0,0,0,0,0,0,0,0,0,0,Cyprus,2019-12-21
391,0,0,0,0,0,0,0,0,0,0,0,Croatia,2019-12-21
392,0,0,0,0,0,0,0,0,0,0,0,Finland,2019-12-21
393,0,0,0,0,0,0,0,0,0,0,0,Georgia,2019-12-21
394,0,0,0,0,0,0,0,0,0,0,0,Hungary,2019-12-21
395,0,0,0,0,0,0,0,0,0,0,0,Latvia,2019-12-21
396,0,0,0,0,0,0,0,0,0,0,0,Lithuania,2019-12-21
397,0,0,0,0,0,0,0,0,0,0,0,Greece,2019-12-21
398,0,0,0,0,0,0,0,0,0,0,0,Moldova,2019-12-21
399,0,0,0,0,0,0,0,0,0,0,0,Malta,2019-12-21
400,0,0,0,0,0,0,0,0,0,0,0,Monaco,2019-12-21
401,0,0,0,0,0,0,0,0,0,0,0,Netherlands,2019-12-21
402,0,0,0,0,0,0,0,0,0,0,0,Iceland,2019-12-21
403,0,0,0,0,0,0,0,0,0,0,0,Guernsey,2019-12-21
404,0,0,0,0,0,0,0,0,0,0,0,Macedonia,2019-12-21
405,0,0,0,0,0,0,0,0,0,0,0,Ireland,2019-12-21
406,0,0,0,0,0,0,0,0,0,0,0,Vatican City,2019-12-21
407,0,0,0,0,0,0,0,0,0,0,0,Jersey,2019-12-21
408,0,0,0,0,0,0,0,0,0,0,0,Kosovo,2019-12-21
409,0,0,0,0,0,0,0,0,0,0,0,Kazakhstan,2019-12-21
410,0,0,0,0,0,0,0,0,0,0,0,Poland,2019-12-21
411,0,0,0,0,0,0,0,0,0,0,0,Turkey,2019-12-21
412,0,0,0,0,0,0,0,0,0,0,0,US: Florida,2019-12-21
413,0,0,0,0,0,0,0,0,0,0,0,Ukraine,2019-12-21
414,0,0,0,0,0,0,0,0,0,0,0,Slovakia,2019-12-21
415,0,0,0,0,0,0,0,0,0,0,0,Serbia,2019-12-21
416,0,0,0,0,0,0,0,0,0,0,0,Switzerland,2019-12-21
417,0,0,0,0,0,0,0,0,0,0,0,Norway,2019-12-21
418,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2019-12-21
419,0,0,0,0,0,0,0,0,0,0,0,Iran,2019-12-21
420,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2019-12-21
421,0,0,0,0,0,0,0,0,0,0,0,Russia,2019-12-21
422,0,0,0,0,0,0,0,0,0,0,0,US:N Carolina,2019-12-21
423,0,0,0,0,0,0,0,0,0,0,0,US: Arizona,2019-12-21
424,0,0,0,0,0,0,0,0,0,0,0,US: Oregon,2019-12-21
425,0,0,0,0,0,0,0,0,0,0,0,US:California,2019-12-21
426,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2019-12-21
427,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2019-12-21
428,0,0,0,0,0,0,0,0,0,0,0,US:Utah,2019-12-21
429,0,0,0,0,0,0,0,0,0,0,0,US:Washington,2019-12-21
430,0,0,0,0,0,0,0,0,0,0,0,US: S Carolina,2019-12-21
431,0,0,0,0,0,0,0,0,0,0,0,Mexico,2019-12-21
432,0,0,0,0,0,0,0,0,0,0,0,Egypt,2019-12-21
433,0,0,0,0,0,0,0,0,0,0,0,Palestine,2019-12-21
434,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2019-12-21
435,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2019-12-21
436,0,0,0,0,0,0,0,0,0,0,0,US:Maryland,2019-12-21
437,0,0,0,0,0,0,0,0,0,0,0,US: Indiana,2019-12-21
438,0,0,0,0,0,0,0,0,0,0,0,US:Delaware,2019-12-21
439,0,0,0,0,0,0,0,0,0,0,0,US: Illinois,2019-12-21
440,0,0,0,0,0,0,0,0,0,0,0,US: Wisconsin,2019-12-21
441,0,0,0,0,0,0,0,0,0,0,0,US: Virginia,2019-12-21
442,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2019-12-21
443,0,0,0,0,0,0,0,0,0,0,0,Nepal,2019-12-21
444,0,0,0,0,0,0,0,0,0,0,0,Afghanistan,2019-12-21
445,0,0,0,0,0,0,0,0,0,0,0,Iraq,2019-12-21
446,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2019-12-21
447,0,0,0,0,0,0,0,0,0,0,0,Philippines,2019-12-21
448,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2019-12-21
449,0,0,0,0,0,0,0,0,0,0,0,South Africa,2019-12-21
450,0,0,0,0,0,0,0,0,0,0,0,Armenia,2019-12-21
451,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2019-12-21
452,0,0,0,0,0,0,0,0,0,0,0,Brazil,2019-12-21
453,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2019-12-21
454,0,0,0,0,0,0,0,0,0,0,0,Panama,2019-12-21
455,0,0,0,0,0,0,0,0,0,0,0,India,2019-12-21
456,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2019-12-21
457,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2019-12-21
458,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2019-12-21
459,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2019-12-21
460,0,0,0,0,0,0,0,0,0,0,0,Namibia,2019-12-21
461,0,0,0,0,0,0,0,0,0,0,0,Uganda,2019-12-21
462,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2019-12-21
463,0,0,0,0,0,0,0,0,0,0,0,US:Alaska,2019-12-21
464,0,0,0,0,0,0,0,0,0,0,0,Austria,2019-12-22
465,0,0,0,0,0,0,0,0,0,0,0,Germany,2019-12-22
466,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2019-12-22
467,0,0,0,0,0,0,0,0,0,0,0,Vietnam,2019-12-22
468,0,0,0,0,0,0,0,0,0,0,0,South Korea,2019-12-22
469,0,0,0,0,0,0,0,0,0,0,0,Singapore,2019-12-22
470,0,0,0,0,0,0,0,0,0,0,0,Israel,2019-12-22
471,0,0,0,0,0,0,0,0,0,0,0,Japan,2019-12-22
472,0,0,0,0,0,0,0,0,0,0,0,Sweden,2019-12-22
473,0,0,0,0,0,0,0,0,0,0,0,San Marino,2019-12-22
474,0,0,0,0,0,0,0,0,0,0,0,Slovenia,2019-12-22
475,0,0,0,0,0,0,0,0,0,0,0,US:New Jersey,2019-12-22
476,0,0,0,0,0,0,0,0,0,0,0,Canada,2019-12-22
477,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2019-12-22
478,0,0,0,0,0,0,0,0,0,0,0,Macau,2019-12-22
479,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,2019-12-22
480,0,1,0,0,0,0,0,0,0,0,0,China,2019-12-22
481,0,0,0,0,0,0,0,0,0,0,0,United States,2019-12-22
482,0,0,0,0,0,0,0,0,0,0,0,European Union,2019-12-22
483,0,0,0,0,0,0,0,0,0,0,0,Thailand,2019-12-22
484,0,0,0,0,0,0,0,0,0,0,0,Italy,2019-12-22
485,0,0,0,0,0,0,0,0,0,0,0,Czechia,2019-12-22
486,0,0,0,0,0,0,0,0,0,0,0,Australia,2019-12-22
487,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2019-12-22
488,0,0,0,0,0,0,0,0,0,0,0,Qatar,2019-12-22
489,0,0,0,0,0,0,0,0,0,0,0,North Korea,2019-12-22
490,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2019-12-22
491,0,0,0,0,0,0,0,0,0,0,0,Colombia,2019-12-22
492,0,0,0,0,0,0,0,0,0,0,0,Romania,2019-12-22
493,0,0,0,0,0,0,0,0,0,0,0,France,2019-12-22
494,0,0,0,0,0,0,0,0,0,0,0,Portugal,2019-12-22
495,0,0,0,0,0,0,0,0,0,0,0,Spain,2019-12-22
496,0,0,0,0,0,0,0,0,0,0,0,Belgium,2019-12-22
497,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2019-12-22
498,0,0,0,0,0,0,0,0,0,0,0,Albania,2019-12-22
499,0,0,0,0,0,0,0,0,0,0,0,Andorra,2019-12-22
500,0,0,0,0,0,0,0,0,0,0,0,Azerbaijan,2019-12-22
501,0,0,0,0,0,0,0,0,0,0,0,Belarus,2019-12-22
502,0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,2019-12-22
503,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,2019-12-22
504,0,0,0,0,0,0,0,0,0,0,0,Denmark,2019-12-22
505,0,0,0,0,0,0,0,0,0,0,0,Estonia,2019-12-22
506,0,0,0,0,0,0,0,0,0,0,0,Cyprus,2019-12-22
507,0,0,0,0,0,0,0,0,0,0,0,Croatia,2019-12-22
508,0,0,0,0,0,0,0,0,0,0,0,Finland,2019-12-22
509,0,0,0,0,0,0,0,0,0,0,0,Georgia,2019-12-22
510,0,0,0,0,0,0,0,0,0,0,0,Hungary,2019-12-22
511,0,0,0,0,0,0,0,0,0,0,0,Latvia,2019-12-22
512,0,0,0,0,0,0,0,0,0,0,0,Lithuania,2019-12-22
513,0,0,0,0,0,0,0,0,0,0,0,Greece,2019-12-22
514,0,0,0,0,0,0,0,0,0,0,0,Moldova,2019-12-22
515,0,0,0,0,0,0,0,0,0,0,0,Malta,2019-12-22
516,0,0,0,0,0,0,0,0,0,0,0,Monaco,2019-12-22
517,0,0,0,0,0,0,0,0,0,0,0,Netherlands,2019-12-22
518,0,0,0,0,0,0,0,0,0,0,0,Iceland,2019-12-22
519,0,0,0,0,0,0,0,0,0,0,0,Guernsey,2019-12-22
520,0,0,0,0,0,0,0,0,0,0,0,Macedonia,2019-12-22
521,0,0,0,0,0,0,0,0,0,0,0,Ireland,2019-12-22
522,0,0,0,0,0,0,0,0,0,0,0,Vatican City,2019-12-22
523,0,0,0,0,0,0,0,0,0,0,0,Jersey,2019-12-22
524,0,0,0,0,0,0,0,0,0,0,0,Kosovo,2019-12-22
525,0,0,0,0,0,0,0,0,0,0,0,Kazakhstan,2019-12-22
526,0,0,0,0,0,0,0,0,0,0,0,Poland,2019-12-22
527,0,0,0,0,0,0,0,0,0,0,0,Turkey,2019-12-22
528,0,0,0,0,0,0,0,0,0,0,0,US: Florida,2019-12-22
529,0,0,0,0,0,0,0,0,0,0,0,Ukraine,2019-12-22
530,0,0,0,0,0,0,0,0,0,0,0,Slovakia,2019-12-22
531,0,0,0,0,0,0,0,0,0,0,0,Serbia,2019-12-22
532,0,0,0,0,0,0,0,0,0,0,0,Switzerland,2019-12-22
533,0,0,0,0,0,0,0,0,0,0,0,Norway,2019-12-22
534,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2019-12-22
535,0,0,0,0,0,0,0,0,0,0,0,Iran,2019-12-22
536,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2019-12-22
537,0,0,0,0,0,0,0,0,0,0,0,Russia,2019-12-22
538,0,0,0,0,0,0,0,0,0,0,0,US:N Carolina,2019-12-22
539,0,0,0,0,0,0,0,0,0,0,0,US: Arizona,2019-12-22
540,0,0,0,0,0,0,0,0,0,0,0,US: Oregon,2019-12-22
541,0,0,0,0,0,0,0,0,0,0,0,US:California,2019-12-22
542,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2019-12-22
543,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2019-12-22
544,0,0,0,0,0,0,0,0,0,0,0,US:Utah,2019-12-22
545,0,0,0,0,0,0,0,0,0,0,0,US:Washington,2019-12-22
546,0,0,0,0,0,0,0,0,0,0,0,US: S Carolina,2019-12-22
547,0,0,0,0,0,0,0,0,0,0,0,Mexico,2019-12-22
548,0,0,0,0,0,0,0,0,0,0,0,Egypt,2019-12-22
549,0,0,0,0,0,0,0,0,0,0,0,Palestine,2019-12-22
550,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2019-12-22
551,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2019-12-22
552,0,0,0,0,0,0,0,0,0,0,0,US:Maryland,2019-12-22
553,0,0,0,0,0,0,0,0,0,0,0,US: Indiana,2019-12-22
554,0,0,0,0,0,0,0,0,0,0,0,US:Delaware,2019-12-22
555,0,0,0,0,0,0,0,0,0,0,0,US: Illinois,2019-12-22
556,0,0,0,0,0,0,0,0,0,0,0,US: Wisconsin,2019-12-22
557,0,0,0,0,0,0,0,0,0,0,0,US: Virginia,2019-12-22
558,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2019-12-22
559,0,0,0,0,0,0,0,0,0,0,0,Nepal,2019-12-22
560,0,0,0,0,0,0,0,0,0,0,0,Afghanistan,2019-12-22
561,0,0,0,0,0,0,0,0,0,0,0,Iraq,2019-12-22
562,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2019-12-22
563,0,0,0,0,0,0,0,0,0,0,0,Philippines,2019-12-22
564,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2019-12-22
565,0,0,0,0,0,0,0,0,0,0,0,South Africa,2019-12-22
566,0,0,0,0,0,0,0,0,0,0,0,Armenia,2019-12-22
567,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2019-12-22
568,0,0,0,0,0,0,0,0,0,0,0,Brazil,2019-12-22
569,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2019-12-22
570,0,0,0,0,0,0,0,0,0,0,0,Panama,2019-12-22
571,0,0,0,0,0,0,0,0,0,0,0,India,2019-12-22
572,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2019-12-22
573,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2019-12-22
574,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2019-12-22
575,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2019-12-22
576,0,0,0,0,0,0,0,0,0,0,0,Namibia,2019-12-22
577,0,0,0,0,0,0,0,0,0,0,0,Uganda,2019-12-22
578,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2019-12-22
579,0,0,0,0,0,0,0,0,0,0,0,US:Alaska,2019-12-22
580,0,0,0,0,0,0,0,0,0,0,0,Austria,2019-12-23
581,0,0,0,0,0,0,0,0,0,0,0,Germany,2019-12-23
582,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2019-12-23
583,0,0,0,0,0,0,0,0,0,0,0,Vietnam,2019-12-23
584,0,0,0,0,0,0,0,0,0,0,0,South Korea,2019-12-23
585,0,0,0,0,0,0,0,0,0,0,0,Singapore,2019-12-23
586,0,0,0,0,0,0,0,0,0,0,0,Israel,2019-12-23
587,0,0,0,0,0,0,0,0,0,0,0,Japan,2019-12-23
588,0,0,0,0,0,0,0,0,0,0,0,Sweden,2019-12-23
589,0,0,0,0,0,0,0,0,0,0,0,San Marino,2019-12-23
590,0,0,0,0,0,0,0,0,0,0,0,Slovenia,2019-12-23
591,0,0,0,0,0,0,0,0,0,0,0,US:New Jersey,2019-12-23
592,0,0,0,0,0,0,0,0,0,0,0,Canada,2019-12-23
593,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2019-12-23
594,0,0,0,0,0,0,0,0,0,0,0,Macau,2019-12-23
595,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,2019-12-23
596,0,1,0,0,0,0,0,0,0,0,0,China,2019-12-23
597,0,0,0,0,0,0,0,0,0,0,0,United States,2019-12-23
598,0,0,0,0,0,0,0,0,0,0,0,European Union,2019-12-23
599,0,0,0,0,0,0,0,0,0,0,0,Thailand,2019-12-23
600,0,0,0,0,0,0,0,0,0,0,0,Italy,2019-12-23
601,0,0,0,0,0,0,0,0,0,0,0,Czechia,2019-12-23
602,0,0,0,0,0,0,0,0,0,0,0,Australia,2019-12-23
603,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2019-12-23
604,0,0,0,0,0,0,0,0,0,0,0,Qatar,2019-12-23
605,0,0,0,0,0,0,0,0,0,0,0,North Korea,2019-12-23
606,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2019-12-23
607,0,0,0,0,0,0,0,0,0,0,0,Colombia,2019-12-23
608,0,0,0,0,0,0,0,0,0,0,0,Romania,2019-12-23
609,0,0,0,0,0,0,0,0,0,0,0,France,2019-12-23
610,0,0,0,0,0,0,0,0,0,0,0,Portugal,2019-12-23
611,0,0,0,0,0,0,0,0,0,0,0,Spain,2019-12-23
612,0,0,0,0,0,0,0,0,0,0,0,Belgium,2019-12-23
613,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2019-12-23
614,0,0,0,0,0,0,0,0,0,0,0,Albania,2019-12-23
615,0,0,0,0,0,0,0,0,0,0,0,Andorra,2019-12-23
616,0,0,0,0,0,0,0,0,0,0,0,Azerbaijan,2019-12-23
617,0,0,0,0,0,0,0,0,0,0,0,Belarus,2019-12-23
618,0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,2019-12-23
619,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,2019-12-23
620,0,0,0,0,0,0,0,0,0,0,0,Denmark,2019-12-23
621,0,0,0,0,0,0,0,0,0,0,0,Estonia,2019-12-23
622,0,0,0,0,0,0,0,0,0,0,0,Cyprus,2019-12-23
623,0,0,0,0,0,0,0,0,0,0,0,Croatia,2019-12-23
624,0,0,0,0,0,0,0,0,0,0,0,Finland,2019-12-23
625,0,0,0,0,0,0,0,0,0,0,0,Georgia,2019-12-23
626,0,0,0,0,0,0,0,0,0,0,0,Hungary,2019-12-23
627,0,0,0,0,0,0,0,0,0,0,0,Latvia,2019-12-23
628,0,0,0,0,0,0,0,0,0,0,0,Lithuania,2019-12-23
629,0,0,0,0,0,0,0,0,0,0,0,Greece,2019-12-23
630,0,0,0,0,0,0,0,0,0,0,0,Moldova,2019-12-23
631,0,0,0,0,0,0,0,0,0,0,0,Malta,2019-12-23
632,0,0,0,0,0,0,0,0,0,0,0,Monaco,2019-12-23
633,0,0,0,0,0,0,0,0,0,0,0,Netherlands,2019-12-23
634,0,0,0,0,0,0,0,0,0,0,0,Iceland,2019-12-23
635,0,0,0,0,0,0,0,0,0,0,0,Guernsey,2019-12-23
636,0,0,0,0,0,0,0,0,0,0,0,Macedonia,2019-12-23
637,0,0,0,0,0,0,0,0,0,0,0,Ireland,2019-12-23
638,0,0,0,0,0,0,0,0,0,0,0,Vatican City,2019-12-23
639,0,0,0,0,0,0,0,0,0,0,0,Jersey,2019-12-23
640,0,0,0,0,0,0,0,0,0,0,0,Kosovo,2019-12-23
641,0,0,0,0,0,0,0,0,0,0,0,Kazakhstan,2019-12-23
642,0,0,0,0,0,0,0,0,0,0,0,Poland,2019-12-23
643,0,0,0,0,0,0,0,0,0,0,0,Turkey,2019-12-23
644,0,0,0,0,0,0,0,0,0,0,0,US: Florida,2019-12-23
645,0,0,0,0,0,0,0,0,0,0,0,Ukraine,2019-12-23
646,0,0,0,0,0,0,0,0,0,0,0,Slovakia,2019-12-23
647,0,0,0,0,0,0,0,0,0,0,0,Serbia,2019-12-23
648,0,0,0,0,0,0,0,0,0,0,0,Switzerland,2019-12-23
649,0,0,0,0,0,0,0,0,0,0,0,Norway,2019-12-23
650,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2019-12-23
651,0,0,0,0,0,0,0,0,0,0,0,Iran,2019-12-23
652,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2019-12-23
653,0,0,0,0,0,0,0,0,0,0,0,Russia,2019-12-23
654,0,0,0,0,0,0,0,0,0,0,0,US:N Carolina,2019-12-23
655,0,0,0,0,0,0,0,0,0,0,0,US: Arizona,2019-12-23
656,0,0,0,0,0,0,0,0,0,0,0,US: Oregon,2019-12-23
657,0,0,0,0,0,0,0,0,0,0,0,US:California,2019-12-23
658,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2019-12-23
659,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2019-12-23
660,0,0,0,0,0,0,0,0,0,0,0,US:Utah,2019-12-23
661,0,0,0,0,0,0,0,0,0,0,0,US:Washington,2019-12-23
662,0,0,0,0,0,0,0,0,0,0,0,US: S Carolina,2019-12-23
663,0,0,0,0,0,0,0,0,0,0,0,Mexico,2019-12-23
664,0,0,0,0,0,0,0,0,0,0,0,Egypt,2019-12-23
665,0,0,0,0,0,0,0,0,0,0,0,Palestine,2019-12-23
666,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2019-12-23
667,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2019-12-23
668,0,0,0,0,0,0,0,0,0,0,0,US:Maryland,2019-12-23
669,0,0,0,0,0,0,0,0,0,0,0,US: Indiana,2019-12-23
670,0,0,0,0,0,0,0,0,0,0,0,US:Delaware,2019-12-23
671,0,0,0,0,0,0,0,0,0,0,0,US: Illinois,2019-12-23
672,0,0,0,0,0,0,0,0,0,0,0,US: Wisconsin,2019-12-23
673,0,0,0,0,0,0,0,0,0,0,0,US: Virginia,2019-12-23
674,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2019-12-23
675,0,0,0,0,0,0,0,0,0,0,0,Nepal,2019-12-23
676,0,0,0,0,0,0,0,0,0,0,0,Afghanistan,2019-12-23
677,0,0,0,0,0,0,0,0,0,0,0,Iraq,2019-12-23
678,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2019-12-23
679,0,0,0,0,0,0,0,0,0,0,0,Philippines,2019-12-23
680,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2019-12-23
681,0,0,0,0,0,0,0,0,0,0,0,South Africa,2019-12-23
682,0,0,0,0,0,0,0,0,0,0,0,Armenia,2019-12-23
683,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2019-12-23
684,0,0,0,0,0,0,0,0,0,0,0,Brazil,2019-12-23
685,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2019-12-23
686,0,0,0,0,0,0,0,0,0,0,0,Panama,2019-12-23
687,0,0,0,0,0,0,0,0,0,0,0,India,2019-12-23
688,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2019-12-23
689,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2019-12-23
690,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2019-12-23
691,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2019-12-23
692,0,0,0,0,0,0,0,0,0,0,0,Namibia,2019-12-23
693,0,0,0,0,0,0,0,0,0,0,0,Uganda,2019-12-23
694,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2019-12-23
695,0,0,0,0,0,0,0,0,0,0,0,US:Alaska,2019-12-23
696,0,0,0,0,0,0,0,0,0,0,0,Austria,2019-12-24
697,0,0,0,0,0,0,0,0,0,0,0,Germany,2019-12-24
698,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2019-12-24
699,0,0,0,0,0,0,0,0,0,0,0,Vietnam,2019-12-24
700,0,0,0,0,0,0,0,0,0,0,0,South Korea,2019-12-24
701,0,0,0,0,0,0,0,0,0,0,0,Singapore,2019-12-24
702,0,0,0,0,0,0,0,0,0,0,0,Israel,2019-12-24
703,0,0,0,0,0,0,0,0,0,0,0,Japan,2019-12-24
704,0,0,0,0,0,0,0,0,0,0,0,Sweden,2019-12-24
705,0,0,0,0,0,0,0,0,0,0,0,San Marino,2019-12-24
706,0,0,0,0,0,0,0,0,0,0,0,Slovenia,2019-12-24
707,0,0,0,0,0,0,0,0,0,0,0,US:New Jersey,2019-12-24
708,0,0,0,0,0,0,0,0,0,0,0,Canada,2019-12-24
709,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2019-12-24
710,0,0,0,0,0,0,0,0,0,0,0,Macau,2019-12-24
711,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,2019-12-24
712,0,1,0,0,0,0,0,0,0,0,0,China,2019-12-24
713,0,0,0,0,0,0,0,0,0,0,0,United States,2019-12-24
714,0,0,0,0,0,0,0,0,0,0,0,European Union,2019-12-24
715,0,0,0,0,0,0,0,0,0,0,0,Thailand,2019-12-24
716,0,0,0,0,0,0,0,0,0,0,0,Italy,2019-12-24
717,0,0,0,0,0,0,0,0,0,0,0,Czechia,2019-12-24
718,0,0,0,0,0,0,0,0,0,0,0,Australia,2019-12-24
719,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2019-12-24
720,0,0,0,0,0,0,0,0,0,0,0,Qatar,2019-12-24
721,0,0,0,0,0,0,0,0,0,0,0,North Korea,2019-12-24
722,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2019-12-24
723,0,0,0,0,0,0,0,0,0,0,0,Colombia,2019-12-24
724,0,0,0,0,0,0,0,0,0,0,0,Romania,2019-12-24
725,0,0,0,0,0,0,0,0,0,0,0,France,2019-12-24
726,0,0,0,0,0,0,0,0,0,0,0,Portugal,2019-12-24
727,0,0,0,0,0,0,0,0,0,0,0,Spain,2019-12-24
728,0,0,0,0,0,0,0,0,0,0,0,Belgium,2019-12-24
729,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2019-12-24
730,0,0,0,0,0,0,0,0,0,0,0,Albania,2019-12-24
731,0,0,0,0,0,0,0,0,0,0,0,Andorra,2019-12-24
732,0,0,0,0,0,0,0,0,0,0,0,Azerbaijan,2019-12-24
733,0,0,0,0,0,0,0,0,0,0,0,Belarus,2019-12-24
734,0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,2019-12-24
735,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,2019-12-24
736,0,0,0,0,0,0,0,0,0,0,0,Denmark,2019-12-24
737,0,0,0,0,0,0,0,0,0,0,0,Estonia,2019-12-24
738,0,0,0,0,0,0,0,0,0,0,0,Cyprus,2019-12-24
739,0,0,0,0,0,0,0,0,0,0,0,Croatia,2019-12-24
740,0,0,0,0,0,0,0,0,0,0,0,Finland,2019-12-24
741,0,0,0,0,0,0,0,0,0,0,0,Georgia,2019-12-24
742,0,0,0,0,0,0,0,0,0,0,0,Hungary,2019-12-24
743,0,0,0,0,0,0,0,0,0,0,0,Latvia,2019-12-24
744,0,0,0,0,0,0,0,0,0,0,0,Lithuania,2019-12-24
745,0,0,0,0,0,0,0,0,0,0,0,Greece,2019-12-24
746,0,0,0,0,0,0,0,0,0,0,0,Moldova,2019-12-24
747,0,0,0,0,0,0,0,0,0,0,0,Malta,2019-12-24
748,0,0,0,0,0,0,0,0,0,0,0,Monaco,2019-12-24
749,0,0,0,0,0,0,0,0,0,0,0,Netherlands,2019-12-24
750,0,0,0,0,0,0,0,0,0,0,0,Iceland,2019-12-24
751,0,0,0,0,0,0,0,0,0,0,0,Guernsey,2019-12-24
752,0,0,0,0,0,0,0,0,0,0,0,Macedonia,2019-12-24
753,0,0,0,0,0,0,0,0,0,0,0,Ireland,2019-12-24
754,0,0,0,0,0,0,0,0,0,0,0,Vatican City,2019-12-24
